model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_40,SF,4,50000,40,0.975,1,39,2.3282902240753174,0.038804837067921955,7385.58203125,0.0,7385.58203125,0.05820725560188293,4.6565804481506346e-05,0.0,Linux,True,cuda:0
